ID,HashTags,TweetText,mentions_other,mentions_limited_types,URLs,User
418,,"Pepe Mujica, internationally seen as a sort of “moral” beacon for the Left, says “people shouldn’t throw themselves in front of military tanks” when asked to comment on footage of Maduro’s forces running over people over in #Venezuela.  ","Pepe Mujica,Left,Maduro","Pepe Mujica,Left,Maduro",,CarlosEBlanco1
419,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,PIMAConsultor
420,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,palmeida12
421,Venezuela,"The Guardian's Soy Boy is lost for words when presented with actual facts about socialist hell hole #Venezuela, watch him squirm...... facts are Corbynista Kryptonite!

 ","Guardian's Soy Boy, socialist,Corbynista Kryptonite","Guardian's Soy Boy, socialist,Corbynista Kryptonite",,Oldbutthappy
422,venezuela,Where’s the opposition marches? Lol #venezuela,,,,Tlahuicolotl_T
423,"Caracas, Venezuela, Guayana",Not just in #Caracas but also across #Venezuela like #Guayana marchers mobilizing this morning demanding the return of constitutional order. #1May,,,,petroleocrudo
424,,Now this is a solid lineup!,,,https://twitter.com/trish_regan/status/1123659969101012998,reimonramirez
425,,"@ZMimiba @Venezuelakkm @cristiancrespoj @alessacanada @MonicaAparicioA @WellingMichael @ani_ddhh @moo2n @Aledemar1M @cermenho85 @OBarreraJ @PianoNocturno @CorreodeBsAs @andferrara @vbcardoso1 @valwayne @anarosaz @BestWebEnglish @garlakat @CuPlural @AnjokaBramax @barbara_bitar @yanira66 @fcbbarcelona920 @CathalJainkoa @CUBADECIDE @LauraMargarita @cafreeland @CBCNews @CBCVancouver @HedyFry @AMoraTV @CTVNews @FernandoAmandi @TatoskyD @scarletestrada @JairoLibreros @JavierElHage @anacastelanlara @elsa_cruzm @EvaDuranRamos @MaritoAbdo @sebastianpinera @robertoampuero Maduro Death Squads known as FAES deployed all over #Caracas #Venezuela on #May1 carrying war weapons to open fire/harshly repress peaceful pro #democracy protesters. Attn #Canada #CBC
Via @cristiancrespoj @CUBADECIDE 
@trish_regan @JairoLibreros @JavierElHage @WellingMichael ","Maduro Death Squads,FAES;","Maduro Death Squads,FAES;",,SaltaKanguro
426,,"This is important for everyone in the UK and the US to watch. We are constantly bombarded with right wing propaganda much of which includes fake news. Apart from the elite and well off, Venezuelan people don't want this intervention. US sanctions have killed over 40K #Venezuela ","UK,US;;Venezuelan;US","UK,US;;Venezuelan;US",,gekalte
427,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,SteveTarantino1
428,"Venezuela, Catalonia","#Venezuela, Apr-2019? No, Spanish occupation forces attacking independence referendum voters in #Catalonia, Oct-2917.
",; Spanish,; Spanish,,UnitatK9
429,,"Maduro has lost all support except for what he has imported from overseas. Today’s events are unfolding in accordance with the Venezuelan National Assembly, declaring Nicolas Maduro illegitimate  a usurper. Maduro doesn’t want the world to watch freedom happen in real time. ","Maduro;Venezuelan National Assembly,Nicolas Maduro;Maduro","Maduro;Venezuelan National Assembly,Nicolas Maduro;Maduro",,MarianneHofer
430,Venezuela,"Confirmed: Access to social media, streaming and messaging services restored across #Venezuela 20 minutes prior to live-streamed #Maduro speech at 1:05 a.m. UTC (9:05 p.m VET) following day of internet disruption ⏱ #30Abr
 ",,,,sotogustavoa
431,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,generaldebe
432,Syria,"Just as the case was with #Syria, Western news outlets refuse to cover the massive rallies launched by the people of #Venezuela today against the latest US-backed military coup attempt because it doesn’t advance their pro-war, regime change agenda. #HandsOffVenezuela ","Western,US;","Western,US;",,vlenxx
433,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,IDefensor
434,Venezuela,"Ret. Brigadier General @ajtata on potential U.S. military involvement in #Venezuela: ""We're at this tipping point and maybe a little nudge from U.S. special forces could help turn this thing 100% in Juan Guaido's direction."" #TrishRegan ","Ret. Brigadier General,U.S,U.S,Juan Guaido","Ret. Brigadier General,U.S,U.S,Juan Guaido",,Fernando694
435,Venezuela,"Gods speed to the people of #Venezuela 

Remember all the times the left used Venezuela as the example of successful Socialism ",";Venezuela,socialism",";Venezuela,",,BanjoHfuhruhur
436,"TrishRegan, Venezuela",It’s TONIGHT!!! My interview with the President of the United States TONIGHT on #TrishRegan - we’re talking #Venezuela #Border #Economy #Mueller and much much more. Tune in tonight for @realDonaldTrump 8pmE #FoxBusiness,;President of the United States;,;President of the United States;,,DianaMiteLady
437,"SOUTHCOM, HASC, Venezuela",#SOUTHCOM’s Adm. Faller at #HASC on #Venezuela crisis: “Every security challenge and threat in our hemisphere is compounded by the crisis in Venezuela.”,"Adm. Faller,Venezuela","Adm. Faller,Venezuela",,wfcb25
438,UnitedStates,"In the history of #UnitedStates-backed failed coup attempts, the so-called ""Operation Freedom"" will be remembered as a military operation which had only one real achievement: the movement of #LeopoldoLopez from his house arrest to the streets of #Venezuela
",Operation Freedom,Operation Freedom,,Bidge3
439,"TrishRegan, Venezuela",It’s TONIGHT!!! My interview with the President of the United States TONIGHT on #TrishRegan - we’re talking #Venezuela #Border #Economy #Mueller and much much more. Tune in tonight for @realDonaldTrump 8pmE #FoxBusiness,;President of the United States;,;President of the United States;,,manuelmaita
440,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,leinho1
441,Venezuela,The United States will not waver in its support for freedom in #Venezuela. Read more.  #EstamosUnidosVE,United States,United States,https://go.usa.gov/xm5T8,MagalyMagalyn
442,Venezuela,When the rocks scare away the police #Venezuela 💖,,,,TomasChang
443,,"People are protesting and dying in Venezuela right now, trying to remove their socialist dictator. I hope they succeed! #VenezuelaLibre

It's also sad, because it was so predictable. Over and over, government control of business destroys economies  leads to tragedy:

#Venezuela ",Venezuela;;;,Venezuela;;;,,poncarob
444,,/The Guardian and its ugly liberal sisters in Washington have worked tirelessly for years to bring about this #JohnBolton #ElliotAbrams coup. They are ready to fight to the last drop of #Venezuelan blood. They disgust me and should disgust all right-thinking people. #Venezuela,"Guardian,Washington;;","Guardian,Washington;;",,edwardswain1
445,"Venezuela, 1May, Maduro","#Venezuela 🇻🇪: it is #1May and across the country people are gathering for mass protests against the #Maduro regime.

Several thousand have already come together in the capital #Caracas (via @NTN24ve). #OperacionLibertad ",;,;,,LuzyLibertadYa
446,,"""We call it 'Day Now' because there is going to be a day when the legitimate government takes over, and it's going to come when we least expect it -- and it could be right now,"" Faller said. ","Day Now,Faller","Day Now,Faller",,soutoa
447,Maduro,"INDISPENSABLE APLICACION DEL 187#11 YA 
via @trish_regan
 
#Maduro sends his troops out to militarize the streets in #Venezuela ",;;,;;,https://twitter.com/i/web/status/1123673034668302343,malvapica
448,"Venezuela, Catalonia","#Venezuela, Apr-2019? No, Spanish occupation forces attacking independence referendum voters in #Catalonia, Oct-2917.
",;,;,,tocatels_ous
449,Venezuela,"The Trudeau liberals and Federal NDP were signing the song ... 
#Venezuela ","Trudeau, Federal NDP;","Trudeau, Federal NDP;",https://twitter.com/liz_wheeler/status/1123285570971553793,gjglenn
450,,"Opposition protests in Altamira. There are thousands of people there, but the demonstration only entends a couple of blocks from Altamira. In other words, definitely not the largest march in VZ history, as called for by Guaido. #Venezuela  ","Altamira;Altamira;VZ,Guaido;","Altamira;Altamira;VZ,Guaido;",,mapanarecandang
451,"HASC, Venezuelan, Venezuela","Adm. Faller at #HASC on #Venezuelan crisis: ""The misery of the people of #Venezuela came about as a result of the illegitimate dictator's actions  the inept way he has run the country."" ",Adm. Faller,Adm. Faller,,antisapo2000
452,"Venezuela, FightBack, Barquisimeto, VamosConTodo, 1M","#Venezuela Citizens #FightBack against repression by illegitimate regime in #Barquisimeto today. #VamosConTodo #1M
 ",;,;,,Bendeci00244128
453,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,CH_ABISMO
454,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,orlandosferraz
455,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,verdolagazarag1
456,Venezuela,"The Guardian's Soy Boy is lost for words when presented with actual facts about socialist hell hole #Venezuela, watch him squirm......facts are Corbynista Kryptonite!

 ","Guardian's Soy Boy, socialist,Corbynista Kryptonite","Guardian's Soy Boy, socialist,Corbynista Kryptonite",,Paul_Waller_62
457,,"AR-57 uppers, manufactured by one small company in Kent, Washington. It's fed by a P90 magazine on top and ejects through the mag well on the bottom. The magazine that is in place is gutted for brass collection. Now how did these get into the hands of opposition forces and why... ","AR-57, Kent, Washington; P90;;","AR-57, Kent, Washington; P90;;",,mistriiii
458,"Venezuela, Catalonia","#Venezuela, Apr-2019? No, Spanish occupation forces attacking independence referendum voters in #Catalonia, Oct-2917.
",;Spanish,;Spanish,,manresana78
459,Venezuela,The United States will not waver in its support for freedom in #Venezuela. Read more.  #EstamosUnidosVE,United States;;,United States;;,https://go.usa.gov/xm5T8,Pitoloco2021
460,Venezuela,"A photojournalist has been shot in #Venezuela, allegedly by the national guard. ",,,https://twitter.com/melaniobar/status/1123664883722084352,hboulware
461,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,anderson13161
462,"Ottawa, Canada, Venezuelan, Canadians, Cuban","In #Ottawa #Canada #Venezuelan #Canadians will demonstrate in front of the #Cuban embassy to protest how Latin America’s oldest #dictatorship not satisfied with trampling rights/persecuting critics in #Cuba for 60 years cloned their repression in #Venezuela
#CubaHandsOffVenezuela ",Latin America,Latin America,,joseveram1
463,,CIA linked 21 Air Boeing 767-241 N881YV airborne from  Bogota again. 21Air was linked to the shipment of arms to #Venezuela last February,"CIA, 21 Air Boeing 767-241 N881YV, Bogota;21Air","CIA, 21 Air Boeing 767-241 N881YV, Bogota;21Air",,JJ_LRJ
464,Venezuela,"Streaming services have now been disrupted in #Venezuela for an hour, starting as Guaido delivered a public speech. Data shows the same services were restored last night allowing internet users to watch adversary Maduro's speech #1May #KeepitOn ⬇️
 ",Guaido;Maduro,Guaido;Maduro,,frankmago
465,"Venezuela, TrishRegan","TONIGHT - hear directly from ⁦@realDonaldTrump⁩ on #Venezuela  much more!! 8pmE on #TrishRegan 
ALSO on TONIGHT-the man we recognize as Pres of Venezuela ⁦@jguaido⁩ !! AND ⁦@marcorubio⁩ who has supported Venezuela from start. BIG night! live 8pm #FoxBusiness ",;;Pres of Venezuela;Venezuela;;,;;Pres of Venezuela;Venezuela;;,,chilabm
466,,"For all our Australian  millenialls wanting to embrace Socialism....
Think hard before you vote. ","Australian, socialism;","Australian, ;",https://twitter.com/KTHopkins/status/1123277555140788224,captbazz
467,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,ChumenChang
468,"France, MayDay",#France on #MayDay.  But most media outlets won’t be broadcasting Macron’s police assaulting  and tear gassing unarmed protesters. They’re too busy generating  propaganda to start a war in #Venezuela. #YellowVests #GiletsJaunes,;Macron;;,;Macron;;,https://twitter.com/i/web/status/1123673067618742273,FilippoLicar
469,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,hoyeer33
470,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,acaraujov29
471,"Caracas, Venezuela, Guayana",Not just in #Caracas but also across #Venezuela like #Guayana marchers mobilizing this morning demanding the return of constitutional order. #1May,;,;,,Marzzia5
472,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,TroyBraegger
473,"Venezuela, socialist","#Venezuela tried the #socialist experiment, and it failed miserably. With the economy underwater and inflation at 76,954%/yr, it’s clear to see why Venezuelans are revolting. ",;Venezuelans,;Venezuelans,,elmacmx
474,"Democrats, history, socialism","#Democrats refuse to learn from #history, refuse to listen to facts, ignore video evidence of the result of #socialism unfolding in #Venezuela, and yet they persist, thinking that putting the word “Democratic” in front of “Socialism” is going to make their ideas more viable. ","Democratic,Socialism","Democratic,",,JReimiel
475,"Maduro, Venezuela",#Maduro sends his troops out to militarize the streets in #Venezuela,,,,Proctologo
476,Venezuela,"My money says #Venezuela...

3 Navy ships depart San Diego for deployment  via @CBS8",";Navy,San Diego",";Navy,San Diego",http://www.cbs8.com/article/news/local/3-navy-ships-depart-san-diego-for-deployment/509-e55ae897-95c7-4bd2-95d5-ef52a29ed72a,WorldCitizenLA
477,"Iraq, Libya","US interventions in:

#Iraq -&gt; Millions killed and displaced + the rise of ISIS.

#Libya -&gt; Thousands killed, millions displaced + slave markets.

#Syria -&gt; Death and destruction + millions displaced.

But sure, US intervention in #Venezuela sounds like a totally wonderful idea.",US;ISIS;;US,US;ISIS;;US,,vlenxx
478,,"Now *this* is what's called ""meddling"" in the internal affairs of other countries: ",,,https://twitter.com/APDiploWriter/status/1123217225022939139,uvbinhankt
479,Venezuela,"Dear MSM and BBC
Here is an alternative view to the one you have been giving on #Venezuela 
Perhaps some more ""balance"" in your coverage would be appropriate ","MSM,BBC;;;","MSM,BBC;;;",,rogersurfacings
