,2nd Iteration Candidates,TweetSentence,annotation,calai_candidates,entry_batch,hashtags,index,phase1Candidates,ritter_candidates,sentID,stanford_candidates,start_time,tweetID,user
1427,,I'm so grateful for our Intel community and FBI who will untangle all of it and lock them up!,['fbi'],"['fbi', 'tangled web', 'intel']",0.0,nan,,Intel::*5*||FBI::*8*||,['fbi'],1,"['intel', 'fbi']",2018-02-20 22:54:51.772756,152,notherringfarts
1428,,Fuck you.,[],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:51.773749,1379,qualeatuamoca
1429,,So this looks familiar,[],[],0.0,"CRO, Eurovision, DragRace",,,[],0,[],2018-02-20 22:54:51.773980,1199,Chugo_01
1430,,What in the hell does this have to do with white people?,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.774269,2190,TheFactualGamer
1431,,I love my land,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.774710,1335,DonniesCatch
1432,,"""Music is not fireworks, music is feelings""",[],[],0.0,Eurovision,,,[],0,[],2018-02-20 22:54:51.775013,1506,JuanpiDelgado
1433,,"@chrislhayes Please ask Trump, why he chose Carter Page.","['trump', 'carter page']",['carter page'],0.0,nan,,Trump::*3*||Carter Page::*7*8*||,"['trump', 'carter page']",0,['carter'],2018-02-20 22:54:51.775377,14,berserkbd
1434,,Who told him to hire him?,[],['carter page'],0.0,nan,,,"['trump', 'carter page']",1,['carter'],2018-02-20 22:54:51.775377,14,berserkbd
1435,,Just like that,[],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:51.776317,366,Joenewsguy
1436,,Sorry but this GIF needs to be on your timeline,[],['gif'],0.0,Eurovision,,GIF::*3*||,[],0,[],2018-02-20 22:54:51.776554,1193,that_rachael
1437,,Wait...Carter Page actually compared himself to MLK (re: FBI/Justice surveillance/eavesdropping)?,[],"['fbi', 'carter page']",0.0,nan,,Wait Carter Page::*0*1*2*||MLK::*7*||FBI::*9*||Justice::*10*||,['carter page'],0,[],2018-02-20 22:54:51.777071,394,Amy_Siskind
1438,,I'm gonna need aΓÇª,"['carter page', 'mlk']","['fbi', 'carter page']",0.0,nan,,,['carter page'],1,[],2018-02-20 22:54:51.777071,394,Amy_Siskind
1439,,No way did the Simpsons call that too???,['simpsons'],[],0.0,Eurovision,,Simpsons::*4*||,[],0,['simpsons'],2018-02-20 22:54:51.778214,1259,PingoId91
1440,,And will be intercepting it,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.778763,936,vjf6122
1441,,Love yourself,['liberals'],[],0.0,WhitePeople,,nan,[],0,[],2018-02-20 22:54:51.779081,2457,LoveOurPeoples
1442,,Niall in @Chelsea_Briggs' Instagram story (May 13th),['niall'],[],0.0,WangoTango,,Instagram::*3*||May 13th::*5*6*||,[],0,['niall'],2018-02-20 22:54:51.779304,1974,claramo2018
1443,,@DarrellIssa you are an embarrassment to the state of CA and now we're coming for your seat   @swingleft,['ca'],['state of ca'],0.0,"AHCA, DoYourJob",,CA::*9*||,['ca'],0,[],2018-02-20 22:54:51.779984,1038,hmulliganspants
1444,,"REPORT: FBI Obtained FISA Warrant For Trump Aide, Believed He Was 'Agent Of The Russian Government'","['fbi', 'fisa', 'trump', 'russian government']","['trump aide', 'fbi', 'russian government']",0.0,RussiaGate,,nan,"['fbi', 'trump aide', 'the russian government']",0,"['fbi', 'trump']",2018-02-20 22:54:51.780652,0,JanKimbrough
1445,,This pic is what American Christians thinks represents the teachings of Jesus Christ.,"['american christians', 'jesus christ']",['jesus christ'],0.0,nan,,American Christians::*4*5*||Jesus Christ::*11*12*||,"['american christians', 'jesus christ']",0,"['american christians', 'jesus']",2018-02-20 22:54:51.781097,571,Fuck_You_Twitr_
1446,,Oh my fucking god!,[],['jesus christ'],0.0,nan,,,"['american christians', 'jesus christ']",1,"['american christians', 'jesus']",2018-02-20 22:54:51.781097,571,Fuck_You_Twitr_
1447,,and with that swift but firm booty shake - australia were never invited back,[],[],0.0,Eurovision,,nan,[],0,[],2018-02-20 22:54:51.782021,1455,RaeRawrRae1
1448,,More pics of Miley backstage,['miley'],[],0.0,WangoTango,,Miley::*3*||,['miley backstage'],0,['miley'],2018-02-20 22:54:51.782210,1670,MySmilerSide
1449,,New music from @NiallOfficial 🙌🏼🙌🏼🙌🏼,[],[],0.0,WangoTango,,,[],0,[],2018-02-20 22:54:51.782658,1867,LuckyDeviani
1450,,&lt;&lt; this is a good hashtag to checkout because you can easily see all the white supremacists that need blocked!,[],[],0.0,WhitePeople,,nan,[],0,[],2018-02-20 22:54:51.783003,2339,mcspocky
1451,,Miley performing We Can't Stop!,"['miley', ""we can't stop""]",['we can'],0.0,WangoTango,,Stop::*4*||,[],0,['miley'],2018-02-20 22:54:51.783191,1931,tinaalovesyou
1452,,"""Let's Go Crazy"" by Prince - covered by @maroon5, live at","[""let's go crazy"", 'prince']","['prince', 'prince', '""let\'s go crazy""']",0.0,"NowPlaying, WangoTango",,Let's Go Crazy::*0*1*2*||Prince::*4*||,"[""let 's go crazy"", 'prince']",0,[],2018-02-20 22:54:51.783659,1950,dc408dxnow
1453,,"""probable cause to believe Page was acting as an agent of a foreign power, in this case Russia""","['page', 'russia']",['russia'],0.0,nan,,Page::*4*||Russia::*17*||,"['page', 'russia']",0,['page'],2018-02-20 22:54:51.784346,271,KnowYourObama
1454,,That's bullshit it shouldn't be a NC he should have got DQ,"['nc', 'dq']",[],0.0,ufc211,,NC::*6*||DQ::*11*||,"['nc', 'dq']",0,[],2018-02-20 22:54:51.785167,2691,CodyS777
1455,,Justin singing Hold Tight last 2 years ago at,"['justin', 'hold tight']",['hold tight'],0.0,WangoTango,,Hold Tight::*2*3*||,['justin'],0,['justin'],2018-02-20 22:54:51.785826,1797,francesxasg
1456,,"@IvankaTrump Thank you, Ivanka!",['ivanka'],[],0.0,AHCA,,Ivanka::*3*||,['ivanka'],0,[],2018-02-20 22:54:51.786418,607,kim
1457,,is splendid.,[],[],0.0,AHCA,,,['ivanka'],1,[],2018-02-20 22:54:51.786418,607,kim
1458,,New  Coin Generator 2017,[],[],0.0,"ClashOfClans, Eurovision, UFC211, WangoTango, Portugal",,nan,[],0,[],2018-02-20 22:54:51.786977,1263,m0dQS0FdvHKJczL
1459,,The fandom might as well be in the  right now with all the things the boys are throwing at us right now @LiamPayne  Niall,['niall'],[],0.0,"UFC211, WangoTango",,Niall::*23*||,[],0,['niall'],2018-02-20 22:54:51.787242,2057,liamschocochips
1460,,onairwithryan: just over here trying to keep our  to ourselves during niallhoran at,[],[],0.0,"SlowHands, WangoTango",,nan,[],0,[],2018-02-20 22:54:51.788070,1690,sandravasquez02
1461,,For further inquiry,[],[],0.0,"Eurovision, UFC211, WangoTangoAmauryEscoto",,,[],0,[],2018-02-20 22:54:51.788259,1389,alfares_dr
1462,,FBI never made much effort to justify all that spying on the civil rights legend.,['fbi'],"['fbi', 'carter page']",0.0,nan,,,['carter page'],0,['fbi'],2018-02-20 22:54:51.788537,530,rojasburke
1463,,Carter Page on the other hand...,['carter page'],"['fbi', 'carter page']",0.0,nan,,Carter Page::*0*1*||,['carter page'],1,['fbi'],2018-02-20 22:54:51.788537,530,rojasburke
1464,,lives will always matter,[],[],0.0,WhitePeople,,nan,[],0,[],2018-02-20 22:54:51.789413,2098,sawmilltaters
1465,,Comey is a POS.,['comey'],[],0.0,nan,,nan,['fisa'],0,"['comey', 'weiner']",2018-02-20 22:54:51.789596,151,truth_trumpet
1466,,"Major press event with Weiner email, but he KNEW about FISA warrant.","['weiner', 'fisa']",[],0.0,nan,,Weiner::*4*||KNEW::*8*||FISA::*10*||,['fisa'],1,"['comey', 'weiner']",2018-02-20 22:54:51.789596,151,truth_trumpet
1467,,"Did it anyway, knowing the result would help tRump.",['trump'],[],0.0,nan,,,['fisa'],2,"['comey', 'weiner']",2018-02-20 22:54:51.789596,151,truth_trumpet
1468,,The whole thread,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.790749,675,Scone_Mason
1469,,Queen @camila_cabello!,[],['queen'],0.0,WangoTango,,,['queen'],0,[],2018-02-20 22:54:51.791036,1995,AlannnaDrummond
1470,,❤️👑,[],['queen'],0.0,WangoTango,,,['queen'],1,[],2018-02-20 22:54:51.791036,1995,AlannnaDrummond
1471,,****FBI reportedly probed ex-Trump aide Carter Page during campaign****  via @nypost,"['fbi', 'carter page']","['carter page', 'fbi', 'aide']",0.0,nan,,Carter Page::*5*6*||,['carter page'],0,['carter'],2018-02-20 22:54:51.791395,96,jerZboyUSA
1472,,"Drips become waterfall, part I.",[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.791983,41,charnesshartman
1473,,Cute Miley fanpics backstage!,['miley'],[],0.0,WangoTango,,Cute Miley::*0*1*||,['miley'],0,['miley'],2018-02-20 22:54:51.792366,1859,DianaMailen2
1474,,Suggest not partying yet ... @POTUS @mitchmcconnell_,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.792794,857,Iris2856
1475,,Got to ask all fifty GOP senators this question with the utmost respect,['gop'],['gop'],0.0,AHCA,,GOP::*5*||,[],0,['gop'],2018-02-20 22:54:51.793181,898,geekcreds
1476,,How would you like history to remember you?,[],['gop'],0.0,AHCA,,,[],1,['gop'],2018-02-20 22:54:51.793181,898,geekcreds
1477,,What happened to Yair's face 🙈,['yair'],[],0.0,UFC211,,Yair's::*3*||,['yair'],0,[],2018-02-20 22:54:51.794102,3024,xJayDoex
1478,,@JohnFugelsang 4th paragraph..  Carter Page not accuses of any crimes..,['carter page'],['carter page'],0.0,nan,,4th::*1*||Carter Page::*3*4*||,['carter page'],0,[],2018-02-20 22:54:51.794573,537,RealBlueBets
1479,,I could have my 6 year old read the article to you if you need some help..,[],['carter page'],0.0,nan,,,['carter page'],1,[],2018-02-20 22:54:51.794573,537,RealBlueBets
1480,,many have come down with a bad case of,[],[],0.0,menschhausensyndrome,,nan,[],0,[],2018-02-20 22:54:51.795735,433,Terra_Nulius
1481,,lol,[],[],0.0,menschhausensyndrome,,nan,[],1,[],2018-02-20 22:54:51.795735,433,Terra_Nulius
1482,,@GamebredFighter coming out to the Scarface song!!!!,['scarface'],[],0.0,UFC211,,Scarface::*5*||,['the scarface'],0,[],2018-02-20 22:54:51.795946,3005,paydro009
1483,,Let's go!,[],[],0.0,UFC211,,,['the scarface'],1,[],2018-02-20 22:54:51.795946,3005,paydro009
1484,,So...either Trump was duped or was complicit,['trump'],[],0.0,nan,,Trump::*2*||,['trump'],0,['trump'],2018-02-20 22:54:51.796534,187,SC_Ropp
1485,,got these POCs scared.,['poc'],[],0.0,WhitePeople,,POCs::*2*||,[],0,[],2018-02-20 22:54:51.797009,2107,JDVandersnoot
1486,,Nice going fam.,[],[],0.0,WhitePeople,,,[],1,[],2018-02-20 22:54:51.797009,2107,JDVandersnoot
1487,,"Properly articulating my feelings about  is hard, but I do have two things to say:",[],[],0.0,AHCA,,,[],0,[],2018-02-20 22:54:51.797586,817,MrsJoeBiden
1488,,1.,[],[],0.0,AHCA,,nan,[],1,[],2018-02-20 22:54:51.797586,817,MrsJoeBiden
1489,,Fuck you @HouseGOP,[],[],0.0,AHCA,,,[],2,[],2018-02-20 22:54:51.797586,817,MrsJoeBiden
1490,,2.,[],[],0.0,AHCA,,nan,[],3,[],2018-02-20 22:54:51.797586,817,MrsJoeBiden
1491,,Super fuck you @PRyan,[],[],0.0,AHCA,,,[],4,[],2018-02-20 22:54:51.797586,817,MrsJoeBiden
1492,,The GOP house Republicans passed the  against the will of the American people who when last polled said about 17% supported this bill.,"['gop', 'house republicans', 'american']",['gop'],0.0,AHCA,,GOP::*1*||Republicans::*3*||American::*11*||,[],0,['gop'],2018-02-20 22:54:51.798502,795,EvilGary101
1493,,We ran into a fan at  who had some special words for @NiallOfficial!,[],[],0.0,WangoTango,,,[],0,[],2018-02-20 22:54:51.799557,1949,paralesrosalyn
1494,,❤️❤️❤️,[],[],0.0,WangoTango,,,[],1,[],2018-02-20 22:54:51.799557,1949,paralesrosalyn
1495,,Not so surprising facts:,[],['carter page'],0.0,TheResistance,,,['carter page'],0,['carter page'],2018-02-20 22:54:51.800130,226,TrumpIsNotLegit
1496,,3.,[],['carter page'],0.0,TheResistance,,nan,['carter page'],1,['carter page'],2018-02-20 22:54:51.800130,226,TrumpIsNotLegit
1497,,Earth is round,[],['carter page'],0.0,TheResistance,,,['carter page'],2,['carter page'],2018-02-20 22:54:51.800130,226,TrumpIsNotLegit
1498,,2.,['earth'],['carter page'],0.0,TheResistance,,nan,['carter page'],3,['carter page'],2018-02-20 22:54:51.800130,226,TrumpIsNotLegit
1499,,The Sun is the center of the Solar System,[],['carter page'],0.0,TheResistance,,Solar System::*7*8*||,['carter page'],4,['carter page'],2018-02-20 22:54:51.800130,226,TrumpIsNotLegit
1500,,1.,"['sun', 'solar system']",['carter page'],0.0,TheResistance,,nan,['carter page'],5,['carter page'],2018-02-20 22:54:51.800130,226,TrumpIsNotLegit
1501,,Carter Page had a FISA warrant,[],['carter page'],0.0,TheResistance,,Carter Page::*0*1*||FISA::*4*||,['carter page'],6,['carter page'],2018-02-20 22:54:51.800130,226,TrumpIsNotLegit
1502,,So proud of you @noahcyrus !!!!,[],[],0.0,wangotango,,,[],0,[],2018-02-20 22:54:51.801535,1622,jaureadicction
1503,,So stoked to share this night with you!,[],[],0.0,wangotango,,,[],1,[],2018-02-20 22:54:51.801535,1622,jaureadicction
1504,,@1027KIISFM,[],[],0.0,wangotango,,,[],2,[],2018-02-20 22:54:51.801535,1622,jaureadicction
1505,,BostonGlobe: The FBI obtained a warrant to monitor former Trump adviser Carter Page.,"['fbi', 'trump', 'carter page']","['fbi', 'adviser', 'carter page']",0.0,nan,,FBI::*2*||Trump::*9*||Carter Page::*11*12*||,"['fbi', 'trump', 'carter page']",0,"['fbi', 'trump', 'carter page.']",2018-02-20 22:54:51.802216,274,JamesRoy
1506,,They sure do thrive on it they don't care what is good for the country it's all about them,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.803124,2220,jamesg2613
1507,,GREAT WALK OUT MUSIC!,[],[],0.0,UFC211,,nan,[],0,[],2018-02-20 22:54:51.803745,2859,TheMMAprophet
1508,,hate yall,[],[],0.0,WhitePeople,,nan,[],0,[],2018-02-20 22:54:51.803927,2563,fireflyphiI
1509,,Watch this quick vid as  make easy prey out of their own !,[],[],0.0,"Trumpcare, voters, KILLTHEPOOR",,,[],0,[],2018-02-20 22:54:51.804101,726,Jennifer_Rising
1510,,Oh yes and be sure to  the next time too!,[],[],0.0,"Trumpcare, voters, KILLTHEPOOR",,,[],1,[],2018-02-20 22:54:51.804101,726,Jennifer_Rising
1511,,"Disgusting, @SusanWBrooks , voting to let thousands of Americans lose  coverage to give tax breaks to the rich.",['americans'],[],0.0,nan,,Americans::*8*||,[],0,[],2018-02-20 22:54:51.804858,577,KathyM_0962
1512,,"Not only was this spying on a political opponent, it was another illegal leak.",[],['fbi'],0.0,"obamagate, wiretap",,,[],0,[],2018-02-20 22:54:51.805572,523,pepesgrandma
1513,,Was leaker FBI?,['fbi'],['fbi'],0.0,"obamagate, wiretap",,FBI::*2*||,[],1,[],2018-02-20 22:54:51.805572,523,pepesgrandma
1514,,Liam is at !,['liam'],[],0.0,WangoTango,,,['liam'],0,['liam'],2018-02-20 22:54:51.806330,1616,xElaPayneX
1515,,Hope he wins tonight!,[],[],0.0,"ufc211, jorgemasvidal, fighter, ufc, bjj, mma, nyc, happygirl",,,[],0,[],2018-02-20 22:54:51.806673,2606,free_bunny86
1516,,@ Lower…,[],[],0.0,"ufc211, jorgemasvidal, fighter, ufc, bjj, mma, nyc, happygirl",,Lower::*1*||,[],1,[],2018-02-20 22:54:51.806673,2606,free_bunny86
1517,,@KeifyG I keep tellin people one of the worst things you can do in America is tell  the truth of their history here and across the globe,['america'],['america'],0.0,whitepeople,,America::*14*||,['america'],0,['america'],2018-02-20 22:54:51.807240,2250,miickeytankbank
1518,,accomplishments.,[],[],0.0,"bigly, WhitePrincess, whiteprivelge",,,[],0,[],2018-02-20 22:54:51.808089,2331,DaTronaldDump
1519,,Took tremendous work and sacrifice.,[],[],0.0,"bigly, WhitePrincess, whiteprivelge",,,[],1,[],2018-02-20 22:54:51.808089,2331,DaTronaldDump
1520,,Dont see you on @TIME influencers list.,[],[],0.0,"bigly, WhitePrincess, whiteprivelge",,,[],2,[],2018-02-20 22:54:51.808089,2331,DaTronaldDump
1521,,@LiamPayne tonight at !,[],[],0.0,WangoTango,,,[],0,[],2018-02-20 22:54:51.808776,1589,bigpaynoUA
1522,,(Via @wydnialll) -P,[],[],0.0,WangoTango,,,[],1,[],2018-02-20 22:54:51.808776,1589,bigpaynoUA
1523,,Results: Frankie Edgar put the featherweight division on notice tonight by completely…,['frankie edgar'],['frankie edgar'],0.0,UFC211,,Frankie Edgar::*1*2*||,['frankie edgar'],0,['frankie edgar'],2018-02-20 22:54:51.809311,2870,JonnyHodds
1524,,Carter Page gets a cellmate!,['carter page'],['carter page'],0.0,nan,,Carter Page::*0*1*||,['carter page'],0,['carter page'],2018-02-20 22:54:51.810053,358,RodneyAnon
1525,,He came out to the scarface theme 😂😂,[],[],0.0,UFC211,,,[],0,[],2018-02-20 22:54:51.810508,2771,800Hertz
1526,,"If  would have been left ti implode, it would have been Bush's fault.",['bush'],['bush'],0.0,"Obamacare, crybabylibs",,Bush's::*11*||,['bush'],0,[],2018-02-20 22:54:51.810898,984,kacfoto17
1527,,They are only PRO-BIRTH.,['pro-birth'],[],0.0,nan,,nan,[],0,[],2018-02-20 22:54:51.811472,583,redsvt1
1528,,Not PRO-LIFE.,['pro-life'],[],0.0,nan,,nan,[],1,[],2018-02-20 22:54:51.811472,583,redsvt1
1529,,Scary to think that rape and sexual assault would be considered pre-existing conditions and treatments not provided - scary post,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.811803,1054,AngelaKing5
1530,,She JSUT GIT A HOTELLLLLLLLL,[],[],0.0,"HH, KAW, eurovision",,nan,[],0,[],2018-02-20 22:54:51.812437,1205,WolkeKristin
1531,,"I may not like m o s l e m s, unlike you, you racist I don't wish them dead.",[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.812709,2251,OZzSue1
1532,,Hypocrite Idiot,[],[],0.0,nan,,nan,[],1,[],2018-02-20 22:54:51.812709,2251,OZzSue1
1533,,"@normative Which says a LOT about Carter Page,",['carter page'],['carter page'],0.0,nan,,LOT::*4*||Carter Page::*6*7*||,['carter page'],0,"['lot', 'carter']",2018-02-20 22:54:51.813385,145,JustCallMeEd
1534,,CROATIA TO WIN!,['croatia'],"['sweden', 'romania', 'croatia']",0.0,eurovision,,nan,"['croatia', 'romania', 'sweden']",0,"['croatia', 'romania']",2018-02-20 22:54:51.814017,1414,najera_imelda
1535,,(also bonus points to yodelling Romania and treadmill Sweden),"['romania', 'sweden']","['sweden', 'romania', 'croatia']",0.0,eurovision,,Romania::*5*||Sweden::*8*||,"['croatia', 'romania', 'sweden']",1,"['croatia', 'romania']",2018-02-20 22:54:51.814017,1414,najera_imelda
1536,,@EliasTheodorou That first album was pretty sweet tho....,[],[],0.0,UFC211,,,[],0,[],2018-02-20 22:54:51.814769,2781,ArdaOcalTV
1537,,Goin thru  tag reminds me of the episode of fairly odd parents when everyone was gray blobs bc they're all saying the same shit,[],[],0.0,whitepeople,,,[],0,[],2018-02-20 22:54:51.815158,2402,OfficialAsshole
1538,,"Important context: it is very, very difficult to obtain a FISA warrant.",['fisa'],[],0.0,nan,,FISA::*10*||,[],0,[],2018-02-20 22:54:51.815869,517,JettGoldsmith
1539,,GOP and DEM,"['gop', 'dem']","['dem', 'gop']",0.0,nan,,nan,['dem'],0,['gop'],2018-02-20 22:54:51.816455,149,tiwhitter
1540,,Press Conference:  🇵🇹,[],['portugal'],0.0,"Portugal, Eurovision",,Press Conference::*0*1*||,"['press conference', 'ronaldo', 'portugal']",0,"['ronaldo', 'portugal']",2018-02-20 22:54:51.816702,1482,marilyn4ik
1541,,"""I think the real Hero is Ronaldo for Portugal  but I am not a nationa…","['ronaldo', 'portugal']",['portugal'],0.0,"Portugal, Eurovision",,Hero::*4*||Ronaldo::*6*||Portugal::*8*||,"['press conference', 'ronaldo', 'portugal']",1,"['ronaldo', 'portugal']",2018-02-20 22:54:51.816702,1482,marilyn4ik
1542,,This is so sad.,[],[],0.0,nan,,,[],0,[],2018-02-20 22:54:51.817807,963,joelsg14
1543,,So many people will lose coverage due pre-existing conditions.,[],[],0.0,nan,,,[],1,[],2018-02-20 22:54:51.817807,963,joelsg14
1544,,Let's stay focused on,[],[],0.0,"TrumpRussia, RussiaGate",,,[],0,[],2018-02-20 22:54:51.818356,118,BCaliNYC
1545,,"Masvidal is a true fighter with a salty 32-11 record, but I like him for this matchup.",['masvidal'],[],0.0,UFC211,,32-11::*8*||,[],0,['masvidal'],2018-02-20 22:54:51.818677,2809,christianvluc
1546,,Miley backstage,['miley'],[],0.0,"WangoTango, TheVoice, mileycyrus, mileyraycyrus, mileycyrus",,,[],0,['miley'],2018-02-20 22:54:51.819354,1570,MileyWorld4Eva
1547,,Camila on 's yellow carpet.,['camila'],[],0.0,"WangoTango, PREMIOSMTVMIAW, MTVINSTAGLCABELLO",,,['camila'],0,['camila'],2018-02-20 22:54:51.819719,1853,garciacabello2
1548,,@KevinMKruse Fundraising spike following  vote via @actblue single page fundraiser for Democrats.,['democrats'],['single page fundraiser for democrats'],0.0,AHCA,,Fundraising::*1*||Democrats::*11*||,['fundraising spike'],0,[],2018-02-20 22:54:51.820132,980,xafferty
1549,,The Act 1871 Look It Up Anything After That Act Was Done By A Corporation And Not The Republic.…,['act 1871'],[],0.0,WhitePeople,,nan,[],0,[],2018-02-20 22:54:51.820805,2341,Harrytfoster1
